# wavenumber (cm^-1)	 Absorbance
3828.0378270149,0.0087187132
3827.7967666984,0.0087587805
3827.5557063818,0.0087778512
3827.3146460652,0.0087290667
3827.0735857487,0.0086743720
3826.8325254321,0.0086548040
3826.5914651155,0.0086258361
3826.3504047990,0.0086060064
3826.1093444824,0.0086312229
3825.8682841659,0.0086475685
3825.6272238493,0.0086337049
3825.3861635327,0.0086183641
3825.1451032162,0.0086186016
3824.9040428996,0.0086427890
3824.6629825830,0.0086619603
3824.4219222665,0.0086576035
3824.1808619499,0.0086707538
3823.9398016334,0.0087038977
3823.6987413168,0.0086869160
3823.4576810002,0.0086226938
3823.2166206837,0.0086019142
3822.9755603671,0.0086526647
3822.7345000505,0.0087245237
3822.4934397340,0.0087729385
3822.2523794174,0.0088052973
3822.0113191009,0.0088462969
3821.7702587843,0.0088661639
3821.5291984677,0.0088311853
3821.2881381512,0.0087598637
3821.0470778346,0.0087025240
3820.8060175180,0.0087106582
3820.5649572015,0.0087525733
3820.3238968849,0.0087573277
3820.0828365684,0.0087260557
3819.8417762518,0.0086916965
3819.6007159352,0.0086649181
3819.3596556187,0.0086471196
3819.1185953021,0.0086755073
3818.8775349855,0.0087325526
3818.6364746690,0.0087287230
3818.3954143524,0.0086828759
3818.1543540359,0.0086439773
3817.9132937193,0.0086103100
3817.6722334027,0.0086312760
3817.4311730862,0.0087013096
3817.1901127696,0.0087322099
3816.9490524530,0.0087143295
3816.7079921365,0.0087254746
3816.4669318199,0.0088054556
3816.2258715034,0.0088658733
3815.9848111868,0.0088289930
3815.7437508702,0.0087768743
3815.5026905537,0.0087836897
3815.2616302371,0.0088314237
3815.0205699205,0.0088767326
3814.7795096040,0.0088550420
3814.5384492874,0.0087731238
3814.2973889709,0.0087042404
3814.0563286543,0.0086660273
3813.8152683377,0.0086487569
3813.5742080212,0.0086849881
3813.3331477046,0.0087634828
3813.0920873880,0.0087747080
3812.8510270715,0.0086996453
3812.6099667549,0.0086340224
3812.3689064384,0.0086077759
3812.1278461218,0.0086003030
3811.8867858052,0.0085840393
3811.6457254887,0.0085488195
3811.4046651721,0.0085434597
3811.1636048555,0.0086023100
3810.9225445390,0.0086743459
3810.6814842224,0.0086738169
3810.4404239058,0.0086182579
3810.1993635893,0.0086014913
3809.9583032727,0.0086344443
3809.7172429562,0.0086822417
3809.4761826396,0.0087034488
3809.2351223230,0.0086545395
3808.9940620065,0.0086022569
3808.7530016899,0.0086283181
3808.5119413733,0.0086843017
3808.2708810568,0.0086895572
3808.0298207402,0.0086515825
3807.7887604237,0.0086415745
3807.5477001071,0.0086712297
3807.3066397905,0.0087146992
3807.0655794740,0.0087588336
3806.8245191574,0.0087495623
3806.5834588408,0.0086896885
3806.3423985243,0.0086649442
3806.1013382077,0.0087061953
3805.8602778912,0.0087612374
3805.6192175746,0.0087807309
3805.3781572580,0.0087842178
3805.1370969415,0.0087948097
3804.8960366249,0.0087827379
3804.6549763083,0.0087297801
3804.4139159918,0.0086894250
3804.1728556752,0.0087141441
3803.9317953587,0.0087554790
3803.6907350421,0.0087453891
3803.4496747255,0.0087092584
3803.2086144090,0.0087136691
3802.9675540924,0.0087551353
3802.7264937758,0.0087727271
3802.4854334593,0.0087564299
3802.2443731427,0.0087508308
3802.0033128262,0.0087703764
3801.7622525096,0.0087887077
3801.5211921930,0.0087968707
3801.2801318765,0.0087926965
3801.0390715599,0.0087590711
3800.7980112433,0.0087258713
3800.5569509268,0.0087500382
3800.3158906102,0.0087888669
3800.0748302937,0.0087547135
3799.8337699771,0.0086748470
3799.5927096605,0.0086188130
3799.3516493440,0.0085917218
3799.1105890274,0.0085961316
3798.8695287108,0.0086513711
3798.6284683943,0.0087295426
3798.3874080777,0.0087628746
3798.1463477612,0.0087519661
3797.9052874446,0.0087435674
3797.6642271280,0.0087243924
3797.4231668115,0.0086781746
3797.1821064949,0.0086425245
3796.9410461783,0.0086519253
3796.6999858618,0.0087004108
3796.4589255452,0.0087668635
3796.2178652287,0.0088162599
3795.9768049121,0.0088223098
3795.7357445955,0.0088246344
3795.4946842790,0.0088246074
3795.2536239624,0.0087680258
3795.0125636458,0.0086912205
3794.7715033293,0.0086588440
3794.5304430127,0.0086887116
3794.2893826962,0.0087589659
3794.0483223796,0.0087768482
3793.8072620630,0.0087132202
3793.5662017465,0.0086765634
3793.3251414299,0.0087158345
3793.0840811133,0.0087476876
3792.8430207968,0.0087194005
3792.6019604802,0.0086695654
3792.3609001637,0.0086385375
3792.1198398471,0.0086479643
3791.8787795305,0.0086941523
3791.6377192140,0.0087312330
3791.3966588974,0.0087323682
3791.1555985808,0.0086960010
3790.9145382643,0.0086444793
3790.6734779477,0.0086180465
3790.4324176311,0.0086130034
3790.1913573146,0.0086274203
3789.9502969980,0.0086754020
3789.7092366815,0.0087290136
3789.4681763649,0.0087689767
3789.2271160483,0.0087921424
3788.9860557318,0.0087877307
3788.7449954152,0.0087653846
3788.5039350986,0.0087257391
3788.2628747821,0.0086716786
3788.0218144655,0.0086443992
3787.7807541490,0.0086440826
3787.5396938324,0.0086214794
3787.2986335158,0.0085897679
3787.0575731993,0.0086140595
3786.8165128827,0.0086900853
3786.5754525661,0.0087335035
3786.3343922496,0.0087149898
3786.0933319330,0.0086852256
3785.8522716165,0.0086757448
3785.6112112999,0.0086939940
3785.3701509833,0.0087229395
3785.1290906668,0.0087201400
3784.8880303502,0.0087047424
3784.6469700336,0.0087125069
3784.4059097171,0.0087111862
3784.1648494005,0.0087112654
3783.9237890840,0.0087450193
3783.6827287674,0.0087436195
3783.4416684508,0.0086836945
3783.2006081343,0.0086588711
3782.9595478177,0.0087126391
3782.7184875011,0.0087905042
3782.4774271846,0.0088325599
3782.2363668680,0.0088442098
3781.9953065515,0.0088464823
3781.7542462349,0.0088105807
3781.5131859183,0.0087297531
3781.2721256018,0.0086700143
3781.0310652852,0.0086681396
3780.7900049686,0.0086853839
3780.5489446521,0.0087137483
3780.3078843355,0.0087506454
3780.0668240190,0.0087449932
3779.8257637024,0.0087095750
3779.5847033858,0.0087241279
3779.3436430693,0.0087979268
3779.1025827527,0.0088394284
3778.8615224361,0.0088112671
3778.6204621196,0.0087880744
3778.3794018030,0.0087925643
3778.1383414865,0.0087608937
3777.8972811699,0.0086792838
3777.6562208533,0.0086472249
3777.4151605368,0.0087148044
